showcode,date,rating,text
PF313349,2022.07.05,5,꿈만같던 시간이였다....학연이 3년만에 보는데 처음에 노래부를때 너무 울컥해서 눈물이 났다ㅠㅠㅠ우리 학연이 여전히 귀엽고 잘생기고 섹시하고 혼자 좋은건 다하더라 3년전보다 훨씬 완벽해졌어
PF313349,2022.07.05,5,"나의 사랑 너의 사랑 차학연!!!!!!!!
미니 생파까지 너무 완벽했던 저녁의 돌아온 아차학연!!!!!!
다시 돌아가고싶다 진짜... 갔다온지 벌써 일주일이 넘고 넘었다니...
진짜 쨔굔 또 언제 볼 수 있나요ㅠㅠ"
PF313349,2022.07.05,5,"별점 오점 아니 오만점ㅠㅠ
너무너무 알차고 행복하고 즐거운 시간으로 가득했던 돌아온 아차학연이었습니다ㅠㅠ
오랜만에 봐서 더 좋았는데 이제 우리 더 자주봐요ㅠㅠㅠ
진짜 많이 보고싶었어요 쨔굔ㅠㅠ
노래도 좋고 춤도 좋고 최고였습니다!!!"
PF313349,2022.07.03,5,오랜만에 무대에서 노래하고 춤추는 차학연을 볼 수 있어 너무 좋았음. 박슬기님 진행 덕분에 저번 아차보다 매끄러웠던 점도 좋았음.
PF313349,2022.07.02,5,여전히 예뿌고 다정하고 공연은 너무너뮤 알차고. 너무너무 행복햇다 지친 일상에 차학연 만한게 없다!! 자주 만나기로 햇으니까 꼭꼭 자주만나요 우리
PF313349,2022.07.01,5,감사합니다... 아차학연...최고였어요...... 행복한 시간 보낸 것 같아서 집에 오는 길 내내 웃었네요...
PF313349,2022.06.29,5,"밤공 첫 무대 시작하자마자 노래 부르는 모습에 눈물이 차올랐지만 주책 맞게 우는 거 같아서 꾹 참고 공연 관람했어요 .. 순간 순간을 진심을 다해 눈에 담으려고 하는 모습, 준비한 여러 구성들 .. 이렇게 좋은 걸 이제라도 할 수 있어서 다행입니다 !!!! 앞으로 자주 봐요 ?? 차학연 최고 ??"
PF313349,2022.06.29,5,"3년 만에 돌아온 차학연 팬미팅 .. 너무 귀엽고 사랑스러운 시간들이었어요 !!!! 어딜 앉든 너무 잘 보이는 시야에 음향, 음질도 너무 좋았구요 .. 무엇보다 차학연 최고야 당신 !!!!!! 앞으로 자주자주 만날 수 있는 기회가 생기면 좋겠습니다 !!"
PF313349,2022.06.29,5,팬미팅을 처음 가보았는데 2시간이라는 시간이 어떻게 흘러가는지도 모르게 재밌게 관람하였습니다! 음향(스피커)도 너무 좋았고 구성도 너무 좋았습니다!
PF313349,2022.06.28,5,작년말에 빅스라는 그룹을 알고나서 2번째 오프공연을 간건데.. 넘 재밌었어요~ 구성도 알찼고 사회자 박슬기님도 너무 진행잘하시고.. 학연님도 초반에 약간 긴장한듯했으나 금방 적응하고 이러저러 얘기와 노래와 춤과.. 앵콜에서의 빅스곡메들리 너무 좋았어요~ 지난번 택운팬미팅때는 대답도 못하고 박수만 치다와서 너무 아쉬웠는데ㅠ 이번 팬미팅은 환호하고 일어서서 뛰기도 하고 소통이 되서 더 재밌었습니다! 언젠가 하게될 빅스 완전체 공연이 너무나 기다려지네요~~
PF313349,2022.06.27,5,다양한 구성으로 꽉찬 아차! 너무 즐거웠어요. 또 보고 싶다 아차!!!♡♡빅스 노래로 앵콜이라니 더 행복했습니다. 차학연 노래 내줘 ㅠㅠㅜ
PF313349,2022.06.28,5,"아직도 꿈을 꾸는 것만 같은 행복한 시간이었어요. 들려주는 노래도, 자작곡 신곡도 너무 좋았고 무대장인의 귀환을 깨닫게 해준 댄스 메들리도 최고였어요. 댄스 챌린지도 다 좋았고 정말 최고 최고입니다! 해마다 아차학연을 했으면 좋겠다는 생각을 계속 했을만큼 행복한 시간이었어요. 군대 있을때부터 팬들을 만날때를 준비했던 만큼 정말 완벽한 공연 구성이었답니다. 노래 선곡도 좋았고 사이사이 틀어준 챌린지 영상들도 학연이가 이 공연을 얼마나 공들여 준비했는지 알 수 있게 해주는 영상들이었습니다. 특히 이번 공연에 발표한 신곡도 너무 좋던데요. 따뜻한 감성이 딱 차학연 자체였습니다. 음원으로 꼭 듣고 싶어요."
PF313349,2022.06.27,5,정말...말로 표현할 수 없을 정도로 행복한 시간이었어요ㅜㅜ 준비 정말 열심히 했구나 느껴졌고 보는 내내 입꼬리가 내려가지 않는 시간이었습니다 너무너무 행복했어요ㅠㅠㅠ
PF313349,2022.06.27,5,예사홀 시야 일단 짱이고 진짜 학연이가 우리를 보는데 눈이 반짝반짝거리면서 그 속에 담긴 애정이 보여서 넘넘 감동적이였어 해줄거 다하면서 쑥스러워 하는 모습도 거ㅣ여어 퇴근길도 걸어와주고 인사해줘서 넘넘 고마워 벌써 보고 싶다 사랑해?
PF313349,2022.06.27,5,진짜 너무너무 완벽했다 학연이 귀엽구 섹시하고 요염하고 사랑스롭고 다하네ㅠㅠㅠㅠ 낮공이랑 밤공 토크쇼는 내용 다 다르게 짜준것도 넘 세심하고 좋아 최고야 사랑해?
PF313349,2022.06.27,5,오빠가 얼마나 기대하고 준비했는지 눈에 너무 잘보여서 감동과 재미가 몇배로 몰려왔어요 그리고 여전히 팬바보 인 멋진 모습에 울컥했고 진짜 우주최강 잘생겼고 제 인생에 가장빠른 2시간이었어요 시간이 어쩜 그렇게 빨리가던지ㅜㅜ 꼭 빠른시일내에 또 보고싶어요!! 그땐 앞자리 티켓팅 제발제발!!! 오빠봐서 너무너무 좋았고 행복했어요
PF313349,2022.06.27,5,너무 좋았습니다~! 생각보다 자리도 괜찮았고 알찼습니다! 또 가고 싶어요!! 티켓팅 자리 구할 자신 없지만.. 그래도 또 열어만 주신다면 어떻게든 갑니다
PF313349,2022.06.27,5,2시간이라는 시간동안 무대를 정말 꽉 채워주셨어요!! 왜 낮공만 예매했는지 후회되던 ㅠㅠㅠ 넘 즐거웠고 감사합니다!!
PF313349,2022.06.26,5,차학연님의 모습을 오랜만에 볼 수 있어서 즐거웠고 아쉬운 부분이 있었지만 앞으로 좋은 활동 하시길 바랍니다. 다음엔 더 많이 준비하셔서 좋은 모습 보여주세요!
PF313349,2022.06.26,5,3년 만에 돌아온 아차학연!! 이 순간에 함께 할 수 있음에 감사했습니다. 행복한 시간을 선물해 준 차학연도 이 공연이 소중한 추억이 되길?? 항상 응원합니다 !!
PF313349,2022.06.26,5,"노래, 춤, 토크 무엇 하나도 대충이 없는 차학연의 공연! 이 비행기에서 내리고 싶지 않았다. 신곡도 너무 좋았고 꼭 음원으로 듣고 싶다."
PF313349,2022.06.28,5,이시대 최고의 아티스트! 노래 춤 토크 뭐하나 빠지지 않은 최고의 공연이었습니다. 팬사랑도 느껴지고 신곡도 커버곡도 너무 좋았어요! 차학연 최고!!!!!
PF313349,2022.06.26,5,보고싶었던 학연오빠의 모든 모습을 보고가요! 오빠가 우리보고 여전하다 했지만 오빠도 여전했다구! 근데 약간이제 어른 느낌이 더 많이 나는..ㅠㅠㅠㅠㅠㅠ
PF313349,2022.06.26,5,3년만에 개인 팬미팅 올공 못간게 너무나 아쉬울정도로 행복한 시간이였어요 오랜만에 봐서 그런지 왜이렇게 얼굴만 보고 있는데도 눈물이 나는건지... 오랜만에 공연맛 봤으니까 앞으로 자주 봤으면 좋겠어요 다음엔 꼭 올공 할게요
PF313349,2022.06.26,5,최고의 항공사 차!에어라인 앞으로도 애용하겠습니다^^ 차학연 승무원분이 너무 맛...아니 멋있고 완벽하세요 아주 즐겁고 행복한 비행시간이었습니다
PF313349,2022.06.26,5,차학연 사랑해~~~~ 2박 3일이 걸려도 차차얘기 다 들어줄 수 있으니까 하고싶은얘기 하고싶은 거 다다 하자!! 빨리 또 만나고싶어ㅜㅜㅜㅜ
PF313349,2022.06.26,5,오랜만에 팬미팅이라 그런지 너무너무 좋았어요! 공연장도 작아서 시야도 좋았고 구성도 좋아서 완전 대만족! 다음에도 또 갈게요ㅎㅎ
PF313911,2023.04.20,5,시간이 짦았지만 몰입감은 최고! 너무 재밌었어요
PF313911,2023.04.20,5,다시또보고싶어요 ㅠ 색다른극 너무재밌게 잘관람했습니다!
PF313911,2022.10.10,5,괴테의변론 - 젊은 베르테르의 슬픔.... 작품에 대해 이해할 수 있는 괴테의 이야기가 신선하고 재미있었습니다..
PF313911,2022.10.10,5,이런 갓극을 왜때문에 박제해주지 않은건가요 넘버도 매력적이고 뒤에 라이브밴드가 정 말 좋아요 다음시즌 꼭 재연 꼭 반드시 다시 와주면.좋겠네요
PF313911,2022.10.02,5,"넘버, 스토리, 배우님들까지 다 너무 재밌었고 좋았습니다. 배르테르 정말 애정하는 작품이었는데 변론 시리즈로 만날 수 있어서 좋았어요."
PF313911,2022.09.18,4,두개로 나눠진 극이 하나의 느낌으로 이어지고 관통하는 느낌이 묘하고 새로워서 신선한 극입니다!!!!!!!!!! 넘버의 선율이 아름답고 라이브 연주도 정말 최고에요~~~~~~~~~~~연기력도 최고
PF313911,2022.09.16,5,신선하고 너무 재미있었어요 대학로에 이런 새로운 연극과 뮤지컬이 더 많아졌으면 좋게ㅛ습니다 ^^ 앞으로도 재미있는 연극 뮤지컬 기대할게요
PF313911,2022.09.16,5,재미있게 잘 봤습니다^^재미있게 잘 봤습니다^^
PF313911,2022.09.12,5,배우들의 연기와노래도 완벽했고 또 객석분위기까지 좋았습니다 잊지못할꺼에요!! 다시한번 관람이 가능하면 또 예매할정도에요
PF313911,2022.09.08,5,다 지나고 후기를쓰려니 다시 돌아오기를 기원하는 마음으로 써봅니다 디비디 만들어서 팔아주세요 매일보고싶으니까요
PF313911,2022.09.06,3,변론이라기엔 책 내용 설명해주는 느낌이 많이 들었다 노래도 내기준 임팩트 없는 노래뿐.. 다음에는 노래가 조금더 임팩트 있었으면 노래 도중에 춤추는 부분이 내 시야에서 책상위에 올라간 분과 아래에 있는 분의 손이 딱 맞잡은 것 같은 위치여서 너무 좋았다
PF313911,2022.09.05,5,정말 재밌고 또 보고싶어요! 다음에 또 왔으면 좋겠어요
PF313911,2022.09.04,5,보고싶다 다시 또 왔으면 좋겟다 진짜로 보고싶다 재미없는줄알앗는데 의외의 선전했어... 왜지 왜일까? 그러니 딥디나 오슷이나 대본집을 동시에 세트로 나오는것도 나쁘지않는듯
PF313911,2022.08.29,5,처음에 볼땐 시큰둥 했는데 볼수록 재밌어지네요 그래도 베르테르의 기분은 이해할 수 없습니다 베르테르는 죄가 있지만 배우님들은 죄가 없어요
PF313911,2022.08.28,5,에로스 종말의 시대에 이렇게 진정한 사랑을 노래하는 뮤지컬이 나와서 좋아요 넘버도 전부 좋으니까 오슷 꼭 내주세요!!
PF313911,2023.05.17,4,사실 괴테를 베르테르로는 잘 모르고 독일어문학 연구하는 사람들의 애증의 대상이자 대륙 철학자이자 피우스트 작가로만 알고 있었어서... 벨텔효과로 저도 죽을까봐 해당 소설은 안 읽었는데... 이야... 읽었으면 권총자살이 아니라 화딱지나서 죽을 뻔 했습니다... 사랑이 삶의 원동력 이딴 발언 하면서 같은 입으로 ㅋㅋㅋㅋ 자기 목숨을 담보로 로테에게 자살협박하면서 가스라이팅 하는 장면 아주 잘 봤고요 저는 그냥... 등장인물 중 모든 남성이 개쓰게기라는 결론을 냈습니다. 남편도 애인(?)도 쓰레기만 만난 로테가 너무 불쌍해요 엉엉... 그리고 2022년에 이런 작품 봐야했던 저도 불쌍해요 ㅠㅠㅠㅠ
PF313911,2022.08.25,5,..................................................
PF313911,2022.08.25,5,.....................................................
PF313911,2022.08.25,5,"로테의 마음은 뭐였을까 이렇게도 짐작해 보고 저렇게도 가정해 보고 결국은 늘 의문인 채로 남겨두는데.. 상대의 마음을 특정하지 않은 상태에서는 베르테르의 고뇌가 활자로 보던 것과 달리 혹시 섬찟하게 다가올까 염려하며 갔어요 발그레한 뺨과 반짝이는 눈동자로 사랑을 찬양하는 베르테르를 보니 괜한 걱정이었다는 생각이 들더군요 사랑하고 또 사랑받기를 원했던 서툰 청춘이 각자에게서 깨어나 모두 함께 왈츠를 추는 것 같은 기분? 극장을 채우는 괸객들의 호흡과 멋진 연주, 그리고 배우님들의 케미가 그 순간에 꼭 그렇게 느껴졌어요 몰입하기엔 극이 다소 짧은 감이 있지만 음악이 참 좋았습니다"
PF313911,2022.08.24,5,"너무 재미있는 공연이었습니다.
끝나서 아쉬운데 다시 꼭 보고 싶어요"
PF313911,2022.08.24,5,솔직히 딥디오슷 줄 수 있잖아요 그동안 공연 하면 딥디와 오슷 낼거라고 우리를 길들였잖아요
PF313911,2022.08.24,5,한결같이 너의.. 딥디와 오슷 기다린다...
PF313911,2022.08.23,5,막공 다가올수록 더 물오르는 배우님들의 연기와 미트터치는 있지만 그래도 엠알이 아닌 밴드를 선사해주셔서 고맙습니다 마지막까지 안전하게 무사히 공연이 진행되길 바라고 또 바랍니다
PF313911,2022.08.23,5,벅찬 감정의 두 사람 두 뺨이 맞닿았고 절망의 바깥세계는 사라졌네~~ 오슷 딥디 주세요...제발요...미리 감사드립니다
PF313911,2022.08.23,5,갸냘프고 고와라 천사같은 존재여 그대가 나를 사랑하게 된다면 내 소유가 된다면 나 무얼 더 바라리 오슷 주세요....제발요....
PF313911,2022.08.23,5,"아주많이 늦은 후기~
19일에 휴가라 바빠서 깜빡했네요 ㅎㅎ
자막이엿던 공연이였어요~ 잘보고 아쉬움을 남긴것같은
느낌이였지만 잘보았답니다 ^^"
PF313911,2022.08.23,4,너무 아름다워요. 공연 본 뒤로 계속 귓가에 '가냘프고~ 고와라~' '잘 있거라~ 가장 고귀한~ 인간이여~' 멜로디가 맴돌아요.. 이런데 ost가 없다니 이건 정말 너무한거 아닌가요ㅠㅠ 상영회도 한다던데 종료 후 dvd ost 꼬옥 내주세요ㅠㅠ
PF313911,2022.08.23,4,"의 마음을 어느정도 공감할 수 있었던 공연이었어요. 그의 사랑과 열정, 헌신, 고뇌가 잘 전달되었던 날. 성직자의 완전히 기울어버린것 같은 속마음까지 이 날 공연 너무 좋았어요"
PF313911,2022.08.23,4,"괴테 막공.. 매번 보던, 같은 이야기임에도 유독 더 아름답게 마무리 된 날이라 더욱 여운이 길어요.. 김서환 배우님 최고ㅠㅠ"
PF313911,2022.08.22,5,오슷 줘... 오슷.. 오슷 좀 주세요... ㅠㅠ
PF313911,2022.08.22,5,언제 오나요 또 보고 싶어요언제 오나요 또 보고 싶어요언제 오나요 또 보고 싶어요언제 오나요 또 보고 싶어요언제 오나요 또 보고 싶어요
PF313911,2022.08.22,5,올해본 작품중 최고올해본 작품중 최고올해본 작품중 최고올해본 작품중 최고올해본 작품중 최고올해본 작품중 최고올해본 작품중 최고
PF313911,2022.08.22,5,매우 사랑했습니다매우 사랑했습니다매우 사랑했습니다매우 사랑했습니다매우 사랑했습니다매우 사랑했습니다매우 사랑했습니다매우 사랑했습니다매우 사랑했습니다
PF313911,2022.08.22,5,빠른시일 안에 돌아오길 바래요빠른시일 안에 돌아오길 바래요빠른시일 안에 돌아오길 바래요빠른시일 안에 돌아오길 바래요빠른시일 안에 돌아오길 바래요
PF313911,2022.08.22,5,"지난 번 공연이 좋아서 다시 봤는데, 이번에도 좋았습니다."
PF313911,2022.08.22,5,페어 마지막 공연이라 공연은 너무 좋았는데 많이 아쉬웠어요. 인터미션 10분만 줄여서 다음 시즌에는 길게길게 보고 싶어요.
PF313911,2022.08.22,5,사실 처음엔 괴테의 변론에 하나도 설득되지 않았는데 어느순간 감정적으로 묘하게 설득당해서 봤어요. 베르테르가 로테를 설레이며 바라보는 장면이 좋았어요
PF313911,2022.08.22,5,리틀잭콘에서 상운닉이 밴드소개 때 변론 인트로 연주하는데 제가 얼마나 찐으로 헉!소리를 내며 입틀막 했는 줄 아세요?? 시네마 50%할인권 써서 보러 올게요~
